Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
09-06-2023,Kai Tak Cruise Terminal,Arrival,709,215,357,1281
09-06-2023,Kai Tak Cruise Terminal,Departure,1110,196,216,1522
09-06-2023,Macau Ferry Terminal,Arrival,5987,968,1922,8877
09-06-2023,Macau Ferry Terminal,Departure,6890,1401,1571,9862
10-06-2023,Airport,Arrival,23820,7774,12839,44433
10-06-2023,Airport,Departure,25582,6240,10075,41897
10-06-2023,Express Rail Link West Kowloon,Arrival,9399,26780,970,37149
10-06-2023,Express Rail Link West Kowloon,Departure,15157,17208,797,33162
10-06-2023,Hung Hom,Arrival,0,0,0,0
10-06-2023,Hung Hom,Departure,0,0,0,0
10-06-2023,Lo Wu,Arrival,50032,15847,426,66305
10-06-2023,Lo Wu,Departure,69156,17319,477,86952
10-06-2023,Lok Ma Chau Spur Line,Arrival,41531,23671,370,65572
10-06-2023,Lok Ma Chau Spur Line,Departure,62140,23576,360,86076
10-06-2023,Heung Yuen Wai,Arrival,11786,6485,71,18342
10-06-2023,Heung Yuen Wai,Departure,18953,3254,63,22270
10-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,16828,6129,4774,27731
10-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,27142,6986,4531,38659
10-06-2023,Lok Ma Chau,Arrival,10823,2899,302,14024
10-06-2023,Lok Ma Chau,Departure,11441,5621,342,17404
10-06-2023,Man Kam To,Arrival,996,747,11,1754
10-06-2023,Man Kam To,Departure,1575,433,6,2014
10-06-2023,Sha Tau Kok,Arrival,0,0,0,0
10-06-2023,Sha Tau Kok,Departure,0,0,0,0
10-06-2023,Shenzhen Bay,Arrival,18322,13758,785,32865
10-06-2023,Shenzhen Bay,Departure,28078,12273,784,41135
10-06-2023,China Ferry Terminal,Arrival,490,1067,62,1619
10-06-2023,China Ferry Terminal,Departure,805,436,46,1287
10-06-2023,Harbour Control,Arrival,0,0,44,44
10-06-2023,Harbour Control,Departure,0,0,68,68
10-06-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
10-06-2023,Kai Tak Cruise Terminal,Departure,6,211,3,220
10-06-2023,Macau Ferry Terminal,Arrival,5695,1175,2182,9052
10-06-2023,Macau Ferry Terminal,Departure,9993,1451,1847,13291
11-06-2023,Airport,Arrival,29850,7341,12122,49313
11-06-2023,Airport,Departure,24887,7718,13754,46359
11-06-2023,Express Rail Link West Kowloon,Arrival,18350,15891,748,34989
11-06-2023,Express Rail Link West Kowloon,Departure,9697,22564,1025,33286
11-06-2023,Hung Hom,Arrival,0,0,0,0
11-06-2023,Hung Hom,Departure,0,0,0,0
11-06-2023,Lo Wu,Arrival,78248,11727,383,90358
11-06-2023,Lo Wu,Departure,49546,15603,461,65610
11-06-2023,Lok Ma Chau Spur Line,Arrival,60987,16867,285,78139
11-06-2023,Lok Ma Chau Spur Line,Departure,44194,19393,359,63946
11-06-2023,Heung Yuen Wai,Arrival,21244,5953,48,27245
11-06-2023,Heung Yuen Wai,Departure,14283,2895,74,17252
11-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,32585,5618,4118,42321
11-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,19560,6983,4674,31217
11-06-2023,Lok Ma Chau,Arrival,17860,2198,231,20289
11-06-2023,Lok Ma Chau,Departure,8586,4939,359,13884
11-06-2023,Man Kam To,Arrival,1599,622,4,2225
11-06-2023,Man Kam To,Departure,854,436,3,1293
11-06-2023,Sha Tau Kok,Arrival,0,0,0,0
11-06-2023,Sha Tau Kok,Departure,0,0,0,0
11-06-2023,Shenzhen Bay,Arrival,34713,9556,510,44779
11-06-2023,Shenzhen Bay,Departure,19490,11502,834,31826
11-06-2023,China Ferry Terminal,Arrival,1106,569,35,1710
11-06-2023,China Ferry Terminal,Departure,486,882,64,1432
11-06-2023,Harbour Control,Arrival,0,0,41,41
11-06-2023,Harbour Control,Departure,0,0,46,46
11-06-2023,Kai Tak Cruise Terminal,Arrival,1110,196,216,1522
11-06-2023,Kai Tak Cruise Terminal,Departure,979,0,339,1318
11-06-2023,Macau Ferry Terminal,Arrival,10069,1022,1633,12724
11-06-2023,Macau Ferry Terminal,Departure,6606,1686,2215,10507
12-06-2023,Airport,Arrival,25851,7833,11688,45372
12-06-2023,Airport,Departure,23858,6231,13239,43328
12-06-2023,Express Rail Link West Kowloon,Arrival,10425,11500,733,22658
12-06-2023,Express Rail Link West Kowloon,Departure,9759,10996,860,21615
12-06-2023,Hung Hom,Arrival,0,0,0,0
12-06-2023,Hung Hom,Departure,0,0,0,0
12-06-2023,Lo Wu,Arrival,47243,10381,401,58025
12-06-2023,Lo Wu,Departure,43532,10192,435,54159
12-06-2023,Lok Ma Chau Spur Line,Arrival,36321,10064,242,46627
12-06-2023,Lok Ma Chau Spur Line,Departure,36418,9413,270,46101
12-06-2023,Heung Yuen Wai,Arrival,9665,3992,45,13702
12-06-2023,Heung Yuen Wai,Departure,9788,1677,28,11493
12-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,15958,4526,2592,23076
12-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,14337,6912,2995,24244
12-06-2023,Lok Ma Chau,Arrival,10041,2637,217,12895
12-06-2023,Lok Ma Chau,Departure,6743,3873,444,11060
12-06-2023,Man Kam To,Arrival,1788,468,7,2263
12-06-2023,Man Kam To,Departure,1606,358,12,1976
12-06-2023,Sha Tau Kok,Arrival,0,0,0,0
12-06-2023,Sha Tau Kok,Departure,0,0,0,0
12-06-2023,Shenzhen Bay,Arrival,17593,7687,560,25840
12-06-2023,Shenzhen Bay,Departure,17098,7229,848,25175
12-06-2023,China Ferry Terminal,Arrival,607,560,62,1229
12-06-2023,China Ferry Terminal,Departure,693,518,56,1267
12-06-2023,Harbour Control,Arrival,0,0,40,40
12-06-2023,Harbour Control,Departure,0,2,37,39
12-06-2023,Kai Tak Cruise Terminal,Arrival,10,305,4,319
12-06-2023,Kai Tak Cruise Terminal,Departure,10,304,4,318
12-06-2023,Macau Ferry Terminal,Arrival,6865,980,1777,9622
12-06-2023,Macau Ferry Terminal,Departure,5776,1304,1849,8929
13-06-2023,Airport,Arrival,21896,6629,9941,38466
13-06-2023,Airport,Departure,22489,5807,11986,40282
13-06-2023,Express Rail Link West Kowloon,Arrival,8722,10917,760,20399
13-06-2023,Express Rail Link West Kowloon,Departure,8543,9618,756,18917
13-06-2023,Hung Hom,Arrival,0,0,0,0
13-06-2023,Hung Hom,Departure,0,0,0,0
13-06-2023,Lo Wu,Arrival,42832,9947,331,53110
13-06-2023,Lo Wu,Departure,41510,10229,408,52147
13-06-2023,Lok Ma Chau Spur Line,Arrival,35090,11788,251,47129
13-06-2023,Lok Ma Chau Spur Line,Departure,36376,12716,268,49360
13-06-2023,Heung Yuen Wai,Arrival,8951,4339,26,13316
13-06-2023,Heung Yuen Wai,Departure,9531,1566,51,11148
13-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,13499,4399,2601,20499
13-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,13103,6813,2816,22732
13-06-2023,Lok Ma Chau,Arrival,7671,1889,218,9778
13-06-2023,Lok Ma Chau,Departure,6243,2137,358,8738
13-06-2023,Man Kam To,Arrival,1680,460,8,2148
13-06-2023,Man Kam To,Departure,1565,342,9,1916
13-06-2023,Sha Tau Kok,Arrival,0,0,0,0
13-06-2023,Sha Tau Kok,Departure,0,0,0,0
13-06-2023,Shenzhen Bay,Arrival,16632,7369,584,24585
13-06-2023,Shenzhen Bay,Departure,16291,7305,725,24321
13-06-2023,China Ferry Terminal,Arrival,478,506,63,1047
13-06-2023,China Ferry Terminal,Departure,556,382,49,987
13-06-2023,Harbour Control,Arrival,0,0,23,23
13-06-2023,Harbour Control,Departure,0,0,25,25
13-06-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
13-06-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
13-06-2023,Macau Ferry Terminal,Arrival,5674,968,1787,8429
13-06-2023,Macau Ferry Terminal,Departure,4913,1456,1677,8046
14-06-2023,Airport,Arrival,25298,7680,11245,44223
14-06-2023,Airport,Departure,25344,5480,10755,41579
14-06-2023,Express Rail Link West Kowloon,Arrival,8658,10715,732,20105
14-06-2023,Express Rail Link West Kowloon,Departure,9069,9997,817,19883
14-06-2023,Hung Hom,Arrival,0,0,0,0
14-06-2023,Hung Hom,Departure,0,0,0,0
14-06-2023,Lo Wu,Arrival,41232,9142,318,50692
14-06-2023,Lo Wu,Departure,39803,9854,405,50062
14-06-2023,Lok Ma Chau Spur Line,Arrival,33816,11746,297,45859
14-06-2023,Lok Ma Chau Spur Line,Departure,35321,13098,324,48743
14-06-2023,Heung Yuen Wai,Arrival,8568,4085,62,12715
14-06-2023,Heung Yuen Wai,Departure,9212,1647,50,10909
14-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,12030,4367,2380,18777
14-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,12496,6930,2554,21980
14-06-2023,Lok Ma Chau,Arrival,7734,1877,249,9860
14-06-2023,Lok Ma Chau,Departure,6365,2453,356,9174
14-06-2023,Man Kam To,Arrival,1632,473,8,2113
14-06-2023,Man Kam To,Departure,1605,323,7,1935
14-06-2023,Sha Tau Kok,Arrival,0,0,0,0
14-06-2023,Sha Tau Kok,Departure,0,0,0,0
14-06-2023,Shenzhen Bay,Arrival,15892,6862,649,23403
14-06-2023,Shenzhen Bay,Departure,15341,6925,751,23017
14-06-2023,China Ferry Terminal,Arrival,581,562,73,1216
14-06-2023,China Ferry Terminal,Departure,543,489,51,1083
14-06-2023,Harbour Control,Arrival,2,0,66,68
14-06-2023,Harbour Control,Departure,4,0,23,27
14-06-2023,Kai Tak Cruise Terminal,Arrival,903,0,558,1461
14-06-2023,Kai Tak Cruise Terminal,Departure,674,0,585,1259
14-06-2023,Macau Ferry Terminal,Arrival,4959,1093,1532,7584
14-06-2023,Macau Ferry Terminal,Departure,4908,1579,1308,7795
15-06-2023,Airport,Arrival,22195,8208,11798,42201
15-06-2023,Airport,Departure,26932,5879,9999,42810
15-06-2023,Express Rail Link West Kowloon,Arrival,8713,11135,740,20588
15-06-2023,Express Rail Link West Kowloon,Departure,9988,10211,799,20998
15-06-2023,Hung Hom,Arrival,0,0,0,0
15-06-2023,Hung Hom,Departure,0,0,0,0
15-06-2023,Lo Wu,Arrival,41730,9813,409,51952
15-06-2023,Lo Wu,Departure,40632,9724,411,50767
15-06-2023,Lok Ma Chau Spur Line,Arrival,33735,11767,289,45791
15-06-2023,Lok Ma Chau Spur Line,Departure,35861,13020,279,49160
15-06-2023,Heung Yuen Wai,Arrival,8834,3656,66,12556
15-06-2023,Heung Yuen Wai,Departure,9907,1613,53,11573
15-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,13663,3946,2742,20351
15-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,14144,7008,2871,24023
15-06-2023,Lok Ma Chau,Arrival,7651,1766,286,9703
15-06-2023,Lok Ma Chau,Departure,6307,2216,301,8824
15-06-2023,Man Kam To,Arrival,1533,448,24,2005
15-06-2023,Man Kam To,Departure,1493,334,6,1833
15-06-2023,Sha Tau Kok,Arrival,0,0,0,0
15-06-2023,Sha Tau Kok,Departure,0,0,0,0
15-06-2023,Shenzhen Bay,Arrival,16114,6989,634,23737
15-06-2023,Shenzhen Bay,Departure,16459,6626,657,23742
15-06-2023,China Ferry Terminal,Arrival,587,548,91,1226
15-06-2023,China Ferry Terminal,Departure,606,398,41,1045
15-06-2023,Harbour Control,Arrival,180,0,58,238
15-06-2023,Harbour Control,Departure,22,0,62,84
15-06-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
15-06-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
15-06-2023,Macau Ferry Terminal,Arrival,4541,1049,1436,7026
15-06-2023,Macau Ferry Terminal,Departure,5066,1589,1535,8190
16-06-2023,Airport,Arrival,24608,9457,12892,46957
16-06-2023,Airport,Departure,30940,6743,11165,48848
16-06-2023,Express Rail Link West Kowloon,Arrival,9693,13728,993,24414
16-06-2023,Express Rail Link West Kowloon,Departure,15991,10644,765,27400
16-06-2023,Hung Hom,Arrival,0,0,0,0
16-06-2023,Hung Hom,Departure,0,0,0,0
16-06-2023,Lo Wu,Arrival,42549,10399,435,53383
16-06-2023,Lo Wu,Departure,52329,10527,371,63227
16-06-2023,Lok Ma Chau Spur Line,Arrival,35331,13266,374,48971
16-06-2023,Lok Ma Chau Spur Line,Departure,46229,14715,258,61202
16-06-2023,Heung Yuen Wai,Arrival,9608,3682,51,13341
16-06-2023,Heung Yuen Wai,Departure,12480,1916,88,14484
16-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,14173,4264,3004,21441
16-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,18319,6224,2789,27332
16-06-2023,Lok Ma Chau,Arrival,8354,2072,376,10802
16-06-2023,Lok Ma Chau,Departure,7721,2748,310,10779
16-06-2023,Man Kam To,Arrival,1588,514,3,2105
16-06-2023,Man Kam To,Departure,1824,379,7,2210
16-06-2023,Sha Tau Kok,Arrival,0,0,0,0
16-06-2023,Sha Tau Kok,Departure,0,0,0,0
16-06-2023,Shenzhen Bay,Arrival,17269,7949,906,26124
16-06-2023,Shenzhen Bay,Departure,22777,7769,617,31163
16-06-2023,China Ferry Terminal,Arrival,677,619,82,1378
16-06-2023,China Ferry Terminal,Departure,911,494,49,1454
16-06-2023,Harbour Control,Arrival,24,5,47,76
16-06-2023,Harbour Control,Departure,46,0,31,77
16-06-2023,Kai Tak Cruise Terminal,Arrival,748,0,396,1144
16-06-2023,Kai Tak Cruise Terminal,Departure,1232,207,289,1728
16-06-2023,Macau Ferry Terminal,Arrival,5921,1032,1810,8763
16-06-2023,Macau Ferry Terminal,Departure,7044,1349,1444,9837
17-06-2023,Airport,Arrival,25502,9761,12059,47322
17-06-2023,Airport,Departure,28636,6931,10568,46135
17-06-2023,Express Rail Link West Kowloon,Arrival,9959,24775,1008,35742
17-06-2023,Express Rail Link West Kowloon,Departure,16730,16536,857,34123
17-06-2023,Hung Hom,Arrival,0,0,0,0
17-06-2023,Hung Hom,Departure,0,0,0,0
17-06-2023,Lo Wu,Arrival,47044,13482,453,60979
17-06-2023,Lo Wu,Departure,66735,15086,444,82265
17-06-2023,Lok Ma Chau Spur Line,Arrival,41225,20609,366,62200
17-06-2023,Lok Ma Chau Spur Line,Departure,60680,20721,305,81706
17-06-2023,Heung Yuen Wai,Arrival,11617,6493,68,18178
17-06-2023,Heung Yuen Wai,Departure,17087,2465,53,19605
17-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,16333,4952,3995,25280
17-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,24912,6930,3673,35515
17-06-2023,Lok Ma Chau,Arrival,10163,2770,382,13315
17-06-2023,Lok Ma Chau,Departure,10119,4213,244,14576
17-06-2023,Man Kam To,Arrival,858,620,12,1490
17-06-2023,Man Kam To,Departure,1481,481,3,1965
17-06-2023,Sha Tau Kok,Arrival,0,0,0,0
17-06-2023,Sha Tau Kok,Departure,0,0,0,0
17-06-2023,Shenzhen Bay,Arrival,18440,12786,851,32077
17-06-2023,Shenzhen Bay,Departure,26740,10666,662,38068
17-06-2023,China Ferry Terminal,Arrival,522,661,56,1239
17-06-2023,China Ferry Terminal,Departure,757,370,42,1169
17-06-2023,Harbour Control,Arrival,0,0,34,34
17-06-2023,Harbour Control,Departure,1,0,61,62
17-06-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
17-06-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
17-06-2023,Macau Ferry Terminal,Arrival,5662,1108,1853,8623
17-06-2023,Macau Ferry Terminal,Departure,9084,1466,1836,12386
18-06-2023,Airport,Arrival,30359,8100,10717,49176
18-06-2023,Airport,Departure,26651,8248,14259,49158
18-06-2023,Express Rail Link West Kowloon,Arrival,18605,13712,778,33095
18-06-2023,Express Rail Link West Kowloon,Departure,9843,19933,1088,30864
18-06-2023,Hung Hom,Arrival,0,0,0,0
18-06-2023,Hung Hom,Departure,0,0,0,0
18-06-2023,Lo Wu,Arrival,74369,11379,342,86090
18-06-2023,Lo Wu,Departure,45957,14559,358,60874
18-06-2023,Lok Ma Chau Spur Line,Arrival,61424,15867,286,77577
18-06-2023,Lok Ma Chau Spur Line,Departure,43635,18105,306,62046
18-06-2023,Heung Yuen Wai,Arrival,20081,5265,72,25418
18-06-2023,Heung Yuen Wai,Departure,13424,2567,63,16054
18-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,27875,4642,3741,36258
18-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,16231,7468,4280,27979
18-06-2023,Lok Ma Chau,Arrival,16084,2001,249,18334
18-06-2023,Lok Ma Chau,Departure,8057,5532,331,13920
18-06-2023,Man Kam To,Arrival,1768,496,9,2273
18-06-2023,Man Kam To,Departure,951,372,16,1339
18-06-2023,Sha Tau Kok,Arrival,0,0,0,0
18-06-2023,Sha Tau Kok,Departure,0,0,0,0
18-06-2023,Shenzhen Bay,Arrival,35260,8864,644,44768
18-06-2023,Shenzhen Bay,Departure,20785,9979,759,31523
18-06-2023,China Ferry Terminal,Arrival,1016,471,37,1524
18-06-2023,China Ferry Terminal,Departure,532,713,54,1299
18-06-2023,Harbour Control,Arrival,0,0,34,34
18-06-2023,Harbour Control,Departure,0,0,40,40
18-06-2023,Kai Tak Cruise Terminal,Arrival,1232,207,282,1721
18-06-2023,Kai Tak Cruise Terminal,Departure,1093,0,427,1520
18-06-2023,Macau Ferry Terminal,Arrival,9323,1064,1310,11697
18-06-2023,Macau Ferry Terminal,Departure,5547,1580,1700,8827
19-06-2023,Airport,Arrival,26655,8348,11303,46306
19-06-2023,Airport,Departure,25812,7566,12311,45689
19-06-2023,Express Rail Link West Kowloon,Arrival,10566,12358,689,23613
19-06-2023,Express Rail Link West Kowloon,Departure,10352,11513,817,22682
19-06-2023,Hung Hom,Arrival,0,0,0,0
19-06-2023,Hung Hom,Departure,0,0,0,0
19-06-2023,Lo Wu,Arrival,46940,9798,389,57127
19-06-2023,Lo Wu,Departure,45624,10341,381,56346
19-06-2023,Lok Ma Chau Spur Line,Arrival,36760,9846,234,46840
19-06-2023,Lok Ma Chau Spur Line,Departure,37809,9607,221,47637
19-06-2023,Heung Yuen Wai,Arrival,10031,3315,55,13401
19-06-2023,Heung Yuen Wai,Departure,10387,1809,39,12235
19-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,15216,4329,2813,22358
19-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,14983,6521,2978,24482
19-06-2023,Lok Ma Chau,Arrival,9023,2590,236,11849
19-06-2023,Lok Ma Chau,Departure,7062,2947,355,10364
19-06-2023,Man Kam To,Arrival,1789,606,8,2403
19-06-2023,Man Kam To,Departure,1565,389,14,1968
19-06-2023,Sha Tau Kok,Arrival,0,0,0,0
19-06-2023,Sha Tau Kok,Departure,0,0,0,0
19-06-2023,Shenzhen Bay,Arrival,18729,8497,672,27898
19-06-2023,Shenzhen Bay,Departure,19192,7520,767,27479
19-06-2023,China Ferry Terminal,Arrival,601,530,59,1190
19-06-2023,China Ferry Terminal,Departure,758,510,41,1309
19-06-2023,Harbour Control,Arrival,0,0,27,27
19-06-2023,Harbour Control,Departure,3,0,21,24
19-06-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
19-06-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
19-06-2023,Macau Ferry Terminal,Arrival,6667,1086,1403,9156
19-06-2023,Macau Ferry Terminal,Departure,6348,1622,1566,9536
20-06-2023,Airport,Arrival,23855,8073,11271,43199
20-06-2023,Airport,Departure,26739,6787,10960,44486
20-06-2023,Express Rail Link West Kowloon,Arrival,8907,11362,729,20998
20-06-2023,Express Rail Link West Kowloon,Departure,10711,10932,843,22486
20-06-2023,Hung Hom,Arrival,0,0,0,0
20-06-2023,Hung Hom,Departure,0,0,0,0
20-06-2023,Lo Wu,Arrival,44246,9931,395,54572
20-06-2023,Lo Wu,Departure,46470,10806,417,57693
20-06-2023,Lok Ma Chau Spur Line,Arrival,36230,12502,290,49022
20-06-2023,Lok Ma Chau Spur Line,Departure,39246,13773,293,53312
20-06-2023,Heung Yuen Wai,Arrival,9927,3761,57,13745
20-06-2023,Heung Yuen Wai,Departure,10724,1661,53,12438
20-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,13527,4184,2695,20406
20-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,14424,5907,3016,23347
20-06-2023,Lok Ma Chau,Arrival,8412,2010,279,10701
20-06-2023,Lok Ma Chau,Departure,7074,2475,271,9820
20-06-2023,Man Kam To,Arrival,1676,505,15,2196
20-06-2023,Man Kam To,Departure,1620,394,8,2022
20-06-2023,Sha Tau Kok,Arrival,0,0,0,0
20-06-2023,Sha Tau Kok,Departure,0,0,0,0
20-06-2023,Shenzhen Bay,Arrival,17002,7824,610,25436
20-06-2023,Shenzhen Bay,Departure,18071,7431,555,26057
20-06-2023,China Ferry Terminal,Arrival,589,546,42,1177
20-06-2023,China Ferry Terminal,Departure,703,463,55,1221
20-06-2023,Harbour Control,Arrival,1,0,32,33
20-06-2023,Harbour Control,Departure,3,6,37,46
20-06-2023,Kai Tak Cruise Terminal,Arrival,0,0,0,0
20-06-2023,Kai Tak Cruise Terminal,Departure,0,0,0,0
20-06-2023,Macau Ferry Terminal,Arrival,5501,1277,1758,8536
20-06-2023,Macau Ferry Terminal,Departure,5576,2010,1884,9470
21-06-2023,Airport,Arrival,22675,9892,14279,46846
21-06-2023,Airport,Departure,35214,6129,8592,49935
21-06-2023,Express Rail Link West Kowloon,Arrival,9576,15808,876,26260
21-06-2023,Express Rail Link West Kowloon,Departure,17094,10851,628,28573
21-06-2023,Hung Hom,Arrival,0,0,0,0
21-06-2023,Hung Hom,Departure,0,0,0,0
21-06-2023,Lo Wu,Arrival,46087,11467,417,57971
21-06-2023,Lo Wu,Departure,67919,11642,441,80002
21-06-2023,Lok Ma Chau Spur Line,Arrival,38460,15092,344,53896
21-06-2023,Lok Ma Chau Spur Line,Departure,54711,15507,296,70514
21-06-2023,Heung Yuen Wai,Arrival,10586,4091,92,14769
21-06-2023,Heung Yuen Wai,Departure,15051,1938,55,17044
21-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,14408,4757,2773,21938
21-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,24170,6729,3007,33906
21-06-2023,Lok Ma Chau,Arrival,8932,2551,305,11788
21-06-2023,Lok Ma Chau,Departure,9882,3161,259,13302
21-06-2023,Man Kam To,Arrival,1571,543,15,2129
21-06-2023,Man Kam To,Departure,1936,421,9,2366
21-06-2023,Sha Tau Kok,Arrival,0,0,0,0
21-06-2023,Sha Tau Kok,Departure,0,0,0,0
21-06-2023,Shenzhen Bay,Arrival,19845,9885,833,30563
21-06-2023,Shenzhen Bay,Departure,26467,8687,598,35752
21-06-2023,China Ferry Terminal,Arrival,799,675,59,1533
21-06-2023,China Ferry Terminal,Departure,1032,507,52,1591
21-06-2023,Harbour Control,Arrival,0,0,49,49
21-06-2023,Harbour Control,Departure,0,0,23,23
21-06-2023,Kai Tak Cruise Terminal,Arrival,985,0,668,1653
21-06-2023,Kai Tak Cruise Terminal,Departure,1071,0,603,1674
21-06-2023,Macau Ferry Terminal,Arrival,5850,1173,1760,8783
21-06-2023,Macau Ferry Terminal,Departure,9744,1862,1535,13141
22-06-2023,Airport,Arrival,23867,9776,15370,49013
22-06-2023,Airport,Departure,34628,5869,8749,49246
22-06-2023,Express Rail Link West Kowloon,Arrival,11562,30887,1210,43659
22-06-2023,Express Rail Link West Kowloon,Departure,17367,16637,703,34707
22-06-2023,Hung Hom,Arrival,0,0,0,0
22-06-2023,Hung Hom,Departure,0,0,0,0
22-06-2023,Lo Wu,Arrival,62548,16924,502,79974
22-06-2023,Lo Wu,Departure,53370,16663,484,70517
22-06-2023,Lok Ma Chau Spur Line,Arrival,55555,25958,422,81935
22-06-2023,Lok Ma Chau Spur Line,Departure,52744,21489,284,74517
22-06-2023,Heung Yuen Wai,Arrival,16758,5939,30,22727
22-06-2023,Heung Yuen Wai,Departure,17031,2143,29,19203
22-06-2023,Hong Kong-Zhuhai-Macao Bridge,Arrival,25933,5311,3627,34871
22-06-2023,Hong Kong-Zhuhai-Macao Bridge,Departure,22102,6805,3584,32491
22-06-2023,Lok Ma Chau,Arrival,15191,2932,327,18450
22-06-2023,Lok Ma Chau,Departure,9247,3432,272,12951
22-06-2023,Man Kam To,Arrival,1206,732,8,1946
22-06-2023,Man Kam To,Departure,1089,323,3,1415
22-06-2023,Sha Tau Kok,Arrival,0,0,0,0
22-06-2023,Sha Tau Kok,Departure,0,0,0,0
22-06-2023,Shenzhen Bay,Arrival,25389,14047,995,40431
22-06-2023,Shenzhen Bay,Departure,24810,8834,579,34223
22-06-2023,China Ferry Terminal,Arrival,625,1493,103,2221
